area,price,MS.Zoning,Lot.Area,Utilities,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
1135,155000,5,7200,4,21,0,5,7,9,1936,2007,14,4,4,2,5,350,560,1,5,1,5,1,0,3,1,4,6,5,2,576,3,256,3
1913,177000,5,7558,4,6,0,0,6,6,1928,1950,3,3,3,0,1,0,896,1,4,1,5,1,1,3,1,3,9,5,2,342,2,0,0
1477,145000,5,6292,4,21,0,0,7,7,1928,1950,14,3,3,0,1,0,861,1,4,1,5,2,0,3,1,3,6,5,1,216,3,0,0
1228,137000,5,7155,4,6,0,5,7,8,1918,1990,14,3,3,0,1,0,600,1,5,1,5,1,0,3,1,3,6,5,1,215,2,0,3
2080,234000,5,10918,4,6,0,5,7,9,1926,2004,8,4,3,0,1,0,1276,1,5,1,5,1,1,3,1,4,9,5,1,282,3,0,3
1567,205000,5,13680,4,6,0,0,5,6,1940,1950,14,3,3,1,5,728,840,1,5,1,5,1,1,2,1,3,6,5,2,440,3,0,4
1494,177500,5,7500,4,6,0,5,6,7,1942,1950,14,3,3,1,4,547,771,1,2,1,5,1,0,3,1,4,7,1,1,213,3,0,0
1308,160000,5,9600,4,6,0,0,5,7,1940,1950,8,4,4,0,3,428,728,1,5,1,5,1,1,2,1,3,7,5,1,256,3,0,0
1273,155000,5,14680,4,6,0,2,5,4,1960,1960,8,3,3,1,3,793,1273,1,5,1,5,1,0,2,1,3,5,1,1,307,3,483,3
964,163500,5,13360,4,6,0,2,5,7,1921,2006,14,3,4,0,5,713,876,1,5,1,5,1,0,2,1,3,5,5,2,432,3,0,0
1343,154900,5,7681,4,6,0,0,5,6,1921,1950,14,3,3,0,1,0,731,1,5,1,5,1,1,3,1,3,7,5,1,186,2,192,0
2480,205000,5,8145,4,6,2,4,7,6,1940,1950,14,3,3,0,2,246,920,1,5,1,5,2,1,5,2,3,13,5,2,400,3,0,0
1112,144800,5,9100,4,6,0,2,5,6,1954,1954,3,3,4,0,3,154,1112,1,5,1,5,1,0,2,1,3,6,1,1,390,3,0,3
1564,174500,5,12000,4,6,0,5,7,7,1941,1950,8,3,3,1,3,275,704,1,5,1,5,1,1,3,1,2,7,1,1,234,3,0,0
1561,193000,5,13339,4,6,0,2,6,6,1960,1960,6,3,3,1,2,65,1561,1,3,1,5,2,0,3,1,3,6,1,2,463,3,0,0
1523,158000,5,15600,4,6,0,0,5,7,1949,2005,2,3,3,0,4,312,1067,2,2,0,5,2,0,3,1,2,7,1,1,295,3,0,0
1152,158500,5,14000,4,6,0,2,6,8,1950,2004,6,3,4,1,1,0,1092,1,5,1,5,1,0,3,1,4,6,1,1,300,3,0,4
1906,224000,5,17500,4,6,0,2,6,5,1954,1954,6,3,3,2,2,784,1310,1,5,1,5,1,1,3,1,3,6,2,2,576,3,0,0
1032,115000,6,1733,4,1,3,5,6,6,1980,1980,8,3,3,1,1,0,516,1,3,1,5,1,0,2,1,3,5,5,2,452,3,279,4
1229,137000,6,1488,4,1,4,5,6,6,1980,1992,8,3,4,1,5,471,561,1,3,1,5,1,1,2,1,4,5,1,2,462,3,176,4
1229,121000,6,1612,4,1,3,5,6,6,1980,1980,8,3,3,1,1,0,561,1,3,1,5,1,1,2,1,3,5,1,2,462,3,154,3
1229,124000,6,1300,4,1,4,5,6,6,1980,1980,8,3,3,1,5,285,561,1,3,1,5,1,1,2,1,3,5,1,2,462,3,150,4
1982,208000,5,13607,4,6,0,7,6,6,1986,1986,13,3,4,1,5,454,572,1,4,1,5,2,1,3,1,3,6,3,2,501,3,400,0
2365,315000,5,17597,4,6,0,2,7,9,1971,2009,3,4,4,1,6,803,1803,1,3,1,5,2,0,3,1,5,7,1,2,551,3,200,4
1680,222000,5,21695,4,6,0,2,6,9,1988,2007,14,4,4,1,6,808,880,1,5,1,5,2,0,3,1,4,5,1,2,540,3,292,0
1344,147000,6,10690,4,11,0,5,5,7,1920,1997,13,3,4,1,3,456,672,1,4,1,4,1,0,3,1,3,6,5,1,468,3,0,0
2168,123000,6,8660,4,11,0,5,5,6,1900,1993,0,3,3,0,1,0,760,1,5,0,5,2,0,5,1,4,11,5,2,576,3,467,0
1192,78000,6,6402,4,11,0,5,5,5,1920,1950,14,3,3,2,1,0,596,1,3,0,5,1,0,3,1,3,6,5,1,189,2,0,2
1526,85000,1,8470,4,11,0,0,3,2,1915,1982,9,2,2,1,1,0,1013,1,3,0,5,1,0,2,1,2,6,6,0,0,0,0,3
572,75000,1,10200,4,11,0,2,4,6,1925,1950,8,3,3,0,1,0,572,1,2,0,2,1,0,2,1,3,4,5,1,200,3,0,0
1648,230000,6,3843,4,6,4,2,8,5,2007,2008,5,5,3,2,6,1476,1596,1,5,1,5,2,0,2,1,5,5,1,2,482,3,162,0
810,57625,3,21780,3,11,0,2,2,4,1910,1950,14,2,2,1,0,0,0,1,3,0,4,1,0,1,1,3,4,5,1,280,3,119,0
2052,251000,5,10125,4,14,0,5,8,5,2000,2001,5,4,3,2,5,445,1107,1,5,1,5,2,1,3,1,4,7,3,3,642,3,210,0
2149,239686,5,12822,4,14,0,0,7,5,2003,2003,13,4,3,2,6,1351,1434,1,5,1,5,1,1,1,1,4,6,1,2,670,3,168,0
1710,240000,5,12118,4,14,0,2,7,5,2004,2005,13,4,3,2,1,0,1710,1,5,1,5,2,0,3,1,4,7,1,2,550,3,100,0
1961,215000,5,12209,4,14,0,5,6,5,2001,2002,13,3,3,2,5,690,804,1,5,1,5,2,1,3,1,4,7,3,2,560,3,125,0
926,156450,5,9750,4,14,0,6,6,6,1977,1977,9,3,3,1,5,767,902,1,5,1,5,1,0,2,1,3,5,1,1,351,3,319,3
1287,173000,5,9360,4,14,0,6,6,7,1977,1977,9,3,3,1,6,841,957,1,3,1,5,1,1,2,1,3,5,1,2,541,3,302,2
1734,126000,5,10125,4,14,2,0,5,5,1977,1977,9,3,3,1,0,0,0,1,3,1,5,2,0,4,2,4,8,1,2,539,3,0,0
1217,173000,5,9947,4,14,0,7,7,5,1990,1991,6,3,3,2,6,611,1188,1,5,1,5,2,0,3,1,4,6,1,2,497,3,168,4
1595,152000,5,11070,4,14,0,2,5,5,1991,1991,6,3,3,2,4,55,1582,1,3,1,5,2,0,2,1,3,5,5,2,672,3,0,0
1344,137500,5,14375,2,26,0,7,6,6,1958,1958,6,3,3,1,6,111,819,1,4,1,4,1,0,3,1,4,7,2,2,525,3,0,0
2036,375000,5,215245,4,26,0,2,7,5,1965,1965,3,3,3,1,5,1236,2136,2,3,1,5,2,0,3,1,3,8,1,2,513,3,0,0
1620,315500,5,12898,4,26,0,2,9,5,2007,2008,13,4,3,2,6,1022,1620,1,5,1,5,2,0,2,1,5,6,1,3,912,3,228,0
1692,224500,5,13159,4,26,0,5,7,5,2009,2009,13,3,3,2,1,0,846,1,4,1,5,2,1,3,1,4,6,1,2,650,3,208,0
2036,410000,5,13438,4,26,0,2,9,5,2008,2008,5,5,3,1,6,1758,2190,1,5,1,5,2,0,3,1,5,9,1,3,780,3,90,0
1641,316500,5,14463,4,26,0,2,9,5,2008,2008,5,5,3,2,6,1115,1641,1,5,1,5,2,0,3,1,5,7,1,3,885,3,0,0
1466,201000,5,8925,4,26,0,2,8,5,2007,2007,13,4,3,2,6,16,1466,1,5,1,5,2,0,3,1,4,7,1,3,610,3,100,0
1412,175000,5,11457,4,26,0,2,6,5,1988,1988,6,3,3,1,6,1005,1392,1,3,1,5,2,0,3,1,4,6,1,2,576,3,0,0
2237,204000,5,9839,4,26,0,5,6,8,1980,2006,8,3,4,2,5,462,712,1,5,1,5,2,1,3,1,4,7,3,2,440,3,305,0
1479,213500,5,14419,4,26,0,7,7,5,1987,1989,9,3,3,2,6,904,1645,1,5,1,5,2,1,3,1,4,7,1,2,578,3,224,0
1296,220000,5,6853,4,26,0,2,8,5,2001,2002,13,4,3,2,6,1005,1267,1,5,1,5,2,0,2,1,4,6,1,2,471,3,192,0
2014,170000,5,9157,4,26,0,5,7,5,2003,2003,13,4,3,2,1,0,912,1,5,1,5,2,1,3,1,4,9,1,2,486,3,124,0
1838,315000,5,14601,4,26,0,2,9,5,2006,2006,13,5,3,2,6,1260,1838,1,5,1,5,2,0,2,1,5,8,1,3,765,3,270,0
1978,425000,5,12633,4,26,0,2,9,5,2007,2007,5,5,3,2,6,1640,1978,1,5,1,5,2,0,2,1,5,7,1,3,920,3,308,0
1008,139500,5,12518,4,14,0,2,5,7,1968,1968,6,3,3,1,5,532,1008,1,4,1,5,1,0,3,1,4,6,1,1,384,3,144,3
1771,115000,5,21750,4,14,0,2,5,4,1960,2006,6,3,2,3,0,0,0,1,3,1,5,1,0,3,1,3,9,1,2,336,3,0,4
1204,162000,6,4500,4,14,4,2,6,5,1998,1998,13,3,3,2,6,866,1204,1,5,1,5,2,0,2,1,3,5,1,2,412,3,0,0
1224,165000,6,4500,4,14,4,2,6,5,1999,1999,13,3,3,2,6,883,1224,1,5,1,5,2,0,2,1,3,5,1,2,402,3,0,0
988,91000,6,1596,4,13,3,7,4,5,1973,1973,5,3,3,1,6,462,462,1,3,1,5,1,0,2,1,3,5,3,1,297,3,120,2
874,130000,5,9858,4,14,0,2,5,6,1968,1968,6,3,3,1,4,510,864,1,3,1,5,1,0,3,1,3,5,1,1,288,3,33,2
630,86000,6,1526,4,13,3,6,4,8,1970,2002,5,3,4,1,6,515,630,1,3,1,5,1,0,1,1,4,3,1,1,286,3,0,0
1404,160000,5,13383,4,14,0,2,5,5,1969,2000,6,3,3,1,4,594,1188,1,5,1,5,2,0,3,1,3,7,1,2,504,3,0,0
630,80000,6,1477,4,13,4,6,4,4,1970,1970,5,3,3,1,6,509,630,1,3,1,5,1,0,1,1,3,3,1,1,286,3,0,0
1344,97000,6,1533,4,13,3,5,4,6,1970,2008,5,3,3,1,1,0,546,1,3,1,5,1,1,3,1,3,6,6,0,0,0,0,0
1092,88000,6,2217,4,13,4,5,4,4,1970,1970,5,3,3,1,4,273,546,1,3,1,5,1,1,3,1,3,6,1,1,286,3,238,0
796,131900,5,7689,4,14,0,6,5,8,1972,1972,8,3,3,1,6,720,796,1,4,1,5,1,0,2,1,3,4,5,1,336,3,138,3
1091,131250,5,7706,4,14,0,7,6,5,1993,1996,6,3,4,1,3,114,384,1,5,1,5,1,0,2,1,3,5,1,1,429,3,280,0
1110,165500,5,9101,4,14,0,6,5,6,1978,1978,9,3,4,2,6,1097,1097,1,5,1,5,1,0,1,1,4,4,1,2,602,3,303,0
833,112000,5,8780,4,14,0,2,5,5,1985,1985,6,3,3,1,5,625,833,1,5,1,5,1,0,3,1,3,5,6,0,0,0,0,3
883,149000,5,7669,4,14,0,6,5,6,1992,1993,6,3,3,2,6,718,828,1,3,1,5,1,0,2,1,3,5,5,2,698,3,100,4
1362,143000,5,14115,4,14,0,0,5,5,1993,1995,13,3,3,5,6,732,796,1,5,1,5,1,1,1,1,3,5,1,2,480,3,40,3
1287,130000,5,10429,4,14,0,5,5,5,1992,1992,6,3,3,2,5,330,624,1,3,1,5,1,1,3,1,3,6,5,2,440,3,150,0
1567,196000,5,9819,4,14,0,2,6,5,1977,1977,9,3,3,2,5,1567,1567,1,3,1,5,2,0,2,1,4,5,1,2,714,3,264,0
1632,173000,5,10457,4,14,0,5,5,7,1969,1969,13,4,5,1,4,496,784,1,5,1,5,1,1,4,1,3,7,1,2,898,3,0,3
1414,176500,5,11029,4,15,0,2,6,8,1958,2002,8,5,3,1,5,528,1184,1,5,1,5,1,0,3,1,3,6,1,2,601,3,0,0
2117,237500,5,12925,4,15,0,2,6,7,1970,1970,3,3,3,1,4,865,1205,1,5,1,5,2,1,4,1,3,7,1,2,550,3,0,0
2112,206900,5,11075,4,15,0,5,6,5,1969,1969,6,3,3,1,5,500,952,1,3,1,5,2,1,4,1,3,9,1,2,576,3,280,0
1604,187500,5,8702,4,8,0,5,6,5,1997,1998,13,3,3,2,4,706,926,1,5,1,5,2,1,3,1,3,7,1,2,470,3,0,0
1470,165000,5,8139,4,8,0,5,6,5,1995,1996,13,3,3,2,5,476,680,1,4,1,5,2,1,3,1,3,7,3,2,420,3,192,0
1604,195500,5,9535,4,8,0,5,6,5,1998,1998,13,3,3,2,6,851,926,1,5,1,5,2,1,3,1,3,7,1,2,472,3,100,0
1638,192000,5,9042,4,8,0,5,6,5,1998,1998,13,3,3,2,6,828,943,1,4,1,5,2,1,3,1,3,7,1,2,472,3,100,0
1636,173000,5,15038,4,8,0,5,6,5,1996,1996,6,3,3,2,3,138,916,1,4,1,5,2,1,3,1,3,7,1,2,386,3,168,0
1384,177900,5,14137,4,8,0,2,5,5,1996,1997,6,4,3,2,6,450,1348,1,4,1,5,2,0,3,1,4,7,1,2,404,3,0,0
1446,175000,5,21872,4,8,0,5,7,5,1996,1997,6,3,3,2,6,604,729,1,5,1,5,2,1,3,1,3,6,1,2,406,3,264,0
1593,286000,5,4923,4,25,4,2,8,5,2001,2002,5,4,3,2,6,1153,1593,1,5,1,5,1,1,0,1,5,5,1,2,682,3,0,0
1682,247900,5,6264,4,25,0,2,8,5,1997,1997,5,4,3,2,6,656,1664,1,5,1,5,1,1,1,1,4,6,1,2,528,3,0,0
1337,180000,5,5395,4,25,4,2,8,5,1993,1993,6,4,3,2,6,733,1337,1,4,1,5,2,0,2,1,4,5,1,2,462,3,96,0
1280,180000,5,5070,4,25,4,2,8,5,1992,1992,6,4,3,2,1,0,1280,1,5,1,5,2,0,2,1,4,5,1,2,506,3,0,0
1604,181000,5,10839,4,8,0,5,6,5,1997,1998,13,3,3,2,1,0,926,1,5,1,5,2,1,3,1,3,7,1,2,470,3,0,0
1633,183000,5,11184,4,8,0,5,6,5,1998,1998,13,3,3,2,1,0,932,1,4,1,5,2,1,3,1,3,7,1,2,460,3,0,0
1658,188000,5,8000,4,8,0,5,6,5,1995,1996,6,3,3,2,6,219,773,1,4,1,5,2,1,3,1,3,8,1,2,431,3,224,0
1895,194500,5,10832,4,8,0,5,7,5,1994,1996,8,4,3,2,1,0,712,1,5,1,5,2,1,3,1,4,7,1,2,409,3,143,0
1709,185000,5,14067,4,8,0,5,6,5,1991,1991,6,3,3,2,5,504,836,1,4,1,5,2,1,3,1,4,7,1,2,416,3,0,4
1228,189000,5,4671,4,25,4,2,8,5,1988,1989,6,4,3,2,6,767,1228,1,4,1,5,2,0,2,1,4,5,1,2,472,3,168,0
1337,188500,5,5950,4,25,4,2,8,5,1989,1989,6,4,3,2,6,319,1337,1,4,1,5,2,0,2,1,4,5,1,2,462,3,0,0
2500,355000,5,13543,4,25,0,5,8,5,2005,2005,13,4,3,2,6,16,1168,1,5,1,5,3,1,5,1,5,9,3,3,683,3,192,0
2504,325000,5,11198,4,25,0,5,9,5,2005,2007,13,4,3,2,1,0,1122,1,5,1,5,2,1,4,1,5,11,3,3,656,3,144,0
1884,387000,5,15401,4,25,0,2,9,5,2004,2004,13,5,3,2,6,1337,1884,1,5,1,5,2,0,2,1,5,7,1,3,670,3,214,0
1474,115000,5,31220,3,8,0,2,6,2,1952,1952,3,3,3,1,1,0,1632,1,3,1,4,1,0,3,1,3,7,1,2,495,3,0,0
1710,334000,5,8118,4,25,4,2,9,5,2007,2007,8,5,3,2,6,1034,1710,1,5,1,5,2,0,2,1,5,6,1,2,557,3,156,0
1488,133000,5,47280,4,8,0,2,6,5,1950,1950,0,3,3,1,1,0,1488,1,4,1,5,2,1,3,1,3,6,1,2,738,3,0,0
2093,215000,5,20544,4,17,0,5,7,6,1986,1991,9,3,4,1,1,0,791,1,4,1,5,2,1,3,1,3,7,1,2,542,3,364,3
1688,226500,5,12680,4,17,0,2,7,6,1988,1988,9,4,3,1,6,983,1675,1,5,1,5,2,0,2,1,5,6,1,2,528,3,0,0
1422,175500,5,12090,4,17,0,2,6,6,1981,1981,8,3,4,1,6,588,1422,1,3,1,5,2,0,3,1,4,7,1,2,576,3,276,4
1260,181900,5,10825,4,17,0,2,7,7,1983,1983,15,4,3,1,6,747,1260,1,3,1,5,2,0,3,1,3,6,1,2,598,3,152,0
2064,235000,5,18559,4,17,0,2,7,5,1978,1978,9,4,4,1,6,1206,2048,1,3,1,5,2,0,3,1,4,7,1,2,550,3,200,0
1782,220000,5,14450,4,17,0,2,7,5,1979,1979,9,4,3,1,5,864,1782,1,3,1,5,2,0,3,1,4,6,1,2,551,3,467,0
2872,272000,5,12227,4,17,0,5,6,7,1977,1995,6,3,4,1,5,896,1330,1,3,1,5,2,1,4,1,3,11,1,2,619,3,550,0
1211,161000,5,13068,4,17,0,2,6,5,1976,1976,6,3,3,2,5,890,1211,1,3,1,5,2,0,3,1,4,6,1,2,461,3,0,3
1126,175000,5,15611,4,17,0,2,5,6,1977,1977,13,3,3,2,5,767,1126,1,3,1,5,2,0,3,1,5,6,1,2,540,3,180,0
2044,185000,5,10400,4,17,0,5,7,6,1980,1988,6,3,3,1,1,0,738,1,3,1,5,2,1,3,1,3,7,1,2,489,3,28,0
1308,146900,5,9743,4,17,0,5,5,6,1969,1969,13,3,3,1,4,280,720,1,4,1,5,1,1,3,1,3,7,5,2,484,3,0,0
2840,292500,5,12511,4,17,0,5,7,7,1978,1978,9,4,3,2,5,988,1420,1,5,1,5,2,1,4,1,4,8,1,4,1314,3,0,3
1523,180000,5,11361,4,17,0,2,6,5,1976,1976,9,3,3,1,5,644,1193,1,3,1,5,2,0,3,1,3,7,1,2,478,3,0,3
1444,159900,5,10400,4,17,0,2,6,5,1976,1976,6,3,3,1,1,0,1444,1,3,1,5,2,0,2,1,3,5,1,2,473,3,0,2
1964,205000,5,10480,4,17,0,5,7,6,1976,1976,9,3,3,1,5,403,803,1,3,1,5,2,1,4,1,3,8,1,2,483,3,0,0
1178,157000,5,10000,4,17,0,2,5,6,1973,2000,6,3,3,1,4,1084,1176,1,4,1,5,1,1,3,1,4,5,1,2,439,3,224,3
2340,306000,5,14311,4,17,0,5,8,5,1996,1996,13,4,3,2,6,1023,1236,1,5,1,5,2,1,4,1,4,9,1,3,787,3,192,4
1792,133000,5,9000,4,15,2,5,5,5,1974,1974,13,3,3,1,1,0,896,1,3,1,5,2,2,4,2,3,8,5,2,480,3,0,0
1054,151000,5,9750,4,15,0,2,6,8,1969,1969,6,3,3,1,5,602,1054,1,4,1,5,1,1,3,1,3,6,1,2,460,3,180,0
936,111900,5,10295,4,15,0,2,4,6,1969,1969,6,3,3,1,3,252,936,1,3,1,5,1,0,2,1,3,4,1,1,288,3,16,0
864,123000,5,7560,4,15,0,2,5,5,1971,1971,8,3,3,1,3,119,864,1,3,1,5,1,0,3,1,3,5,5,2,576,3,0,0
864,111250,5,12735,4,15,0,2,4,5,1972,1972,8,3,3,1,4,600,864,1,3,1,5,1,0,3,1,3,5,5,2,576,3,216,1
1337,181000,4,4060,4,15,4,2,6,5,1998,1999,8,4,3,2,6,266,1405,1,5,1,5,2,0,2,1,4,5,1,2,511,3,144,0
987,103400,6,1680,4,2,3,5,6,5,1973,1973,6,3,3,1,2,458,483,1,3,1,5,1,1,2,1,3,5,5,1,264,3,52,0
987,100000,6,1680,4,2,3,5,6,5,1973,1973,6,3,3,1,4,330,483,1,3,1,5,1,1,2,1,3,5,5,1,264,3,0,0
987,100500,6,1890,4,2,3,5,6,6,1972,1972,6,3,3,1,2,483,483,1,4,1,5,1,1,2,1,3,5,5,1,352,3,411,0
987,106000,6,1869,4,2,3,5,6,6,1970,1970,6,3,3,1,3,321,483,1,3,1,5,1,1,2,1,3,5,5,1,280,3,0,0
987,85400,6,1680,4,2,3,5,6,5,1971,1971,6,3,3,1,5,387,483,1,3,1,5,1,1,2,1,3,4,5,1,264,3,0,0
987,89500,6,1680,4,2,4,5,6,3,1971,1971,6,3,3,1,5,358,483,1,3,1,5,1,1,2,1,3,5,5,1,264,3,0,0
1302,111750,6,1680,4,2,3,5,5,5,1972,1972,6,3,3,1,3,350,630,1,3,1,5,2,1,3,1,3,6,5,1,264,3,0,0
1069,140000,5,4043,4,16,4,2,6,6,1977,1977,9,3,3,1,5,559,1069,1,3,1,5,2,0,2,1,3,4,1,2,440,3,0,0
1456,143000,5,2308,4,16,4,5,6,6,1975,1975,9,3,3,1,5,286,855,1,4,1,5,2,1,4,1,3,7,1,2,460,3,0,0
1055,148500,5,2529,4,16,3,2,7,6,1977,1977,9,3,3,1,5,378,1055,1,2,1,5,2,0,2,1,3,4,1,2,440,3,0,0
892,110000,5,9477,4,15,0,2,5,5,1966,1966,6,3,3,1,3,340,864,1,3,1,5,1,0,3,1,3,5,1,1,264,3,0,2
1932,394617,5,12444,4,19,0,2,8,5,2008,2008,13,5,3,2,6,1336,1932,1,5,1,5,2,0,2,1,5,7,1,3,774,3,0,0
2332,426000,5,12474,4,19,0,5,10,5,2007,2008,13,5,3,2,6,1280,1682,1,5,1,5,2,1,3,1,5,9,3,3,846,3,196,0
2084,385000,5,14803,4,19,0,2,10,5,2007,2008,5,5,3,2,6,1636,2078,1,5,1,5,2,0,2,1,5,7,1,3,1220,3,188,0
2713,446261,5,14948,4,19,0,5,9,5,2008,2008,13,5,3,2,6,1330,1452,1,5,1,5,2,1,3,1,5,11,1,3,858,3,126,0
1582,317500,5,12704,4,19,0,2,8,5,2007,2007,13,4,3,2,6,1012,1582,1,5,1,5,2,0,3,1,4,7,1,3,905,3,209,0
1710,372402,5,13891,4,19,0,2,8,5,2007,2008,13,4,3,2,6,1400,1710,1,5,1,5,2,0,2,1,4,6,1,3,866,3,0,0
2464,417500,5,13693,4,19,0,2,8,5,2007,2007,13,4,3,2,6,1728,2418,1,5,1,5,2,1,4,1,5,9,1,3,650,3,358,0
1950,383000,5,14418,4,19,0,2,9,5,2007,2007,13,5,3,2,6,1375,1950,1,5,1,5,2,0,2,1,5,7,1,3,706,3,156,0
2748,390000,5,13418,4,19,0,5,9,5,2006,2006,13,4,3,2,6,1420,1850,1,5,1,5,2,1,4,1,5,9,3,3,850,3,212,0
2790,460000,5,12539,4,19,0,5,10,5,2005,2006,5,5,3,2,6,1082,1620,1,5,1,5,2,1,4,1,5,10,3,4,1150,3,30,0
2331,379000,5,12151,4,19,0,5,9,5,2005,2005,5,4,3,2,6,1249,1414,1,5,1,5,2,1,3,1,5,9,3,3,1003,3,192,0
2088,250000,5,8899,4,19,0,5,8,5,2007,2007,13,5,3,2,6,40,948,1,5,1,5,2,1,4,1,4,10,3,3,656,3,100,0
2332,316000,5,10574,4,19,0,5,8,5,2004,2004,13,4,3,2,6,856,1148,1,5,1,5,2,1,4,1,5,9,3,3,756,3,224,0
2470,615000,5,12720,4,19,0,2,10,5,2003,2003,8,5,3,2,6,2257,2535,1,5,1,5,1,1,1,1,5,7,1,3,789,3,154,0
2668,412500,5,13688,4,19,0,5,9,5,2003,2004,13,4,3,2,6,1016,1572,1,5,1,5,2,1,3,1,5,10,3,3,726,3,400,0
2046,284000,5,10625,4,19,0,5,7,5,2003,2004,13,4,3,2,6,866,998,1,5,1,5,2,1,3,1,4,8,3,3,871,3,320,0
1575,284000,5,10845,4,19,0,2,8,5,2003,2004,13,4,3,2,6,1149,1603,1,5,1,5,2,0,2,1,4,7,1,3,732,3,216,0
2649,421250,5,16900,4,19,0,5,8,5,2001,2002,13,4,3,2,6,1075,1479,1,5,1,5,2,1,4,1,4,10,1,3,746,3,0,0
2690,370000,5,16451,4,19,0,5,8,5,2003,2003,13,4,3,2,1,0,1765,1,5,1,5,2,1,4,1,4,9,3,3,795,3,268,0
1866,336860,5,10110,4,19,4,2,9,5,2008,2008,8,5,3,2,6,372,1858,1,5,1,5,2,0,2,1,5,7,1,3,870,3,0,0
1702,367294,5,8769,4,19,4,2,9,5,2008,2008,8,5,3,2,6,1540,1702,1,5,1,5,1,1,1,1,5,7,1,3,1052,3,0,0
1367,192000,5,12304,4,19,4,2,7,5,2005,2005,13,4,3,2,6,20,1367,1,5,1,5,2,0,2,1,4,6,1,2,484,3,0,0
1518,274000,5,12677,4,19,4,2,8,5,2003,2004,8,5,3,2,6,1218,1518,1,5,1,5,1,1,1,1,5,6,1,2,588,3,185,0
1684,266000,5,8849,4,19,4,2,9,5,2005,2005,8,5,3,2,6,28,1684,1,5,1,5,2,0,2,1,5,6,1,2,564,3,495,0
1800,370967,5,8232,4,19,4,2,9,5,2007,2008,8,5,3,2,6,1204,1800,1,5,1,5,2,0,2,1,5,6,1,3,944,3,210,0
1342,234250,5,6240,4,19,4,2,8,5,2006,2007,8,4,3,2,6,846,1342,1,5,1,5,2,0,2,1,4,6,1,2,550,3,0,0
1342,219500,5,6240,4,19,4,2,8,5,2006,2007,8,4,3,2,6,24,1342,1,5,1,5,2,0,2,1,4,6,1,2,550,3,0,0
1626,155000,5,2448,4,19,3,5,7,5,2003,2004,13,4,3,2,1,0,764,1,5,1,5,2,1,2,1,4,6,3,2,474,3,0,0
1626,154000,5,2448,4,19,3,5,7,5,2003,2004,13,4,3,2,6,573,764,1,5,1,5,2,1,2,1,4,6,3,2,474,3,0,0
1358,207000,6,8198,4,19,4,2,7,5,2004,2004,13,4,3,2,6,720,1358,1,5,1,5,2,0,2,1,4,6,1,2,484,3,192,0
1455,195000,5,3940,4,0,4,2,7,5,2003,2003,13,4,3,2,6,1073,1415,1,5,1,5,2,0,2,1,4,6,1,3,644,3,156,0
1576,219990,6,3940,4,0,4,2,7,5,2004,2004,13,4,3,2,6,1087,1393,1,5,1,5,2,0,2,1,4,7,1,3,668,3,143,0
1504,191000,5,3182,4,0,4,2,7,5,2005,2006,13,4,3,2,6,16,1346,1,5,1,5,2,0,2,1,4,7,1,2,437,3,156,0
1266,159895,5,3182,4,0,0,2,7,5,2007,2007,13,4,3,2,1,0,1266,1,5,1,5,2,0,2,1,4,6,1,2,388,3,100,0
1246,187687,5,3710,4,0,0,2,7,5,2007,2008,15,4,3,2,1,0,1146,1,5,1,5,2,0,2,1,4,5,1,2,428,3,100,0
1515,179000,5,9024,4,8,0,5,6,5,2004,2004,13,4,3,2,1,0,789,1,5,1,5,2,1,3,1,4,8,1,2,393,3,0,0
1593,193000,5,7415,4,8,0,5,6,5,2004,2004,13,3,3,2,6,759,839,1,5,1,5,2,1,3,1,3,8,1,2,398,3,100,0
1166,190000,5,9587,4,8,0,7,7,5,2005,2005,13,4,3,2,6,655,856,1,5,1,5,2,0,2,1,4,5,1,2,400,3,212,0
1456,176000,5,8029,4,8,0,5,6,5,2005,2005,13,3,3,2,1,0,728,1,5,1,5,2,1,3,1,4,8,1,2,400,3,100,0
1720,188000,5,8010,4,8,0,5,7,5,2002,2003,13,4,3,2,1,0,840,1,5,1,5,2,1,3,1,4,7,3,2,400,3,138,0
1986,213000,5,8396,4,8,0,5,7,5,2003,2003,13,4,3,2,1,0,847,1,5,1,5,2,1,4,1,4,9,3,2,434,3,120,0
1358,217300,5,7301,4,19,4,2,7,6,2007,2008,13,4,3,2,6,876,1350,1,5,1,5,2,0,2,1,4,6,1,2,484,3,192,0
1792,186500,5,10261,4,8,0,5,6,5,2000,2000,13,3,3,2,1,0,936,1,5,1,5,2,1,3,1,3,8,1,2,451,3,0,0
1892,226750,5,8220,4,8,0,5,7,5,2000,2001,13,4,3,2,6,544,982,1,5,1,5,2,1,3,1,3,8,1,2,431,3,108,0
1490,184000,5,15384,4,8,0,5,7,5,2004,2005,13,4,3,2,6,724,788,1,5,1,5,2,1,3,1,4,8,1,2,388,3,100,0
