Lot.Area,Year.Built,X1st.Flr.SF,X2nd.Flr.SF,Gr.Liv.Area,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,TotRms.AbvGrd,Fireplaces,Garage.Area,Pool.Area
16659,1977,1468,795,2263,2,1,3,1,9,1,539,0
18800,1976,790,784,1574,2,1,3,1,6,1,566,0
10464,1980,1102,0,1102,1,0,2,1,5,1,582,0
10400,1988,1872,0,1872,2,0,3,1,6,1,604,0
10530,1978,945,912,1857,2,1,4,1,8,1,482,0
10240,1980,1686,0,1686,2,0,3,1,7,1,612,0
16692,1978,1392,1392,2784,3,1,5,1,12,2,564,519
11475,1975,811,741,1552,2,1,3,1,6,1,434,0
9927,1976,1083,0,1083,1,0,2,1,5,1,596,0
9512,2005,960,1358,2318,2,1,3,1,8,1,541,0
10530,1975,1109,766,1875,3,0,3,1,8,1,485,0
10140,1975,1074,0,1074,1,1,3,1,6,0,495,0
10140,1976,832,832,1664,2,1,4,1,8,1,528,0
10140,1974,1309,0,1309,1,1,3,1,5,1,484,648
10000,1974,1103,0,1103,2,0,3,1,6,0,462,0
15870,1969,1096,0,1096,1,0,3,1,6,0,299,0
9353,1970,864,0,864,1,0,3,1,5,0,280,0
8125,1971,858,0,858,1,0,3,1,5,0,0,0
7200,1971,874,0,874,1,0,3,1,5,0,576,0
8773,2002,1419,0,1419,2,0,2,1,4,0,543,0
2760,1973,525,567,1092,1,1,3,1,6,0,440,0
2160,1973,765,600,1365,1,1,3,1,7,1,440,0
1953,1973,483,504,987,1,1,2,1,5,0,264,0
1890,1972,494,536,1030,1,1,3,1,6,0,264,0
1680,1971,672,546,1218,1,1,3,1,7,0,0,0
1680,1972,672,546,1218,1,1,3,1,7,0,264,0
1680,1972,483,465,948,1,1,2,1,5,0,264,0
1680,1972,525,567,1092,1,1,3,1,6,0,264,0
1680,1972,483,504,987,1,1,2,1,5,1,288,0
4043,1975,1069,0,1069,2,0,2,1,4,1,440,0
7514,1967,1387,0,1387,1,0,3,1,6,1,300,0
7838,1967,900,0,900,1,0,3,1,6,1,288,0
2280,1976,1055,0,1055,2,0,2,1,4,0,319,0
2179,1976,855,601,1456,2,1,3,1,6,1,460,0
16737,2004,1980,0,1980,2,0,3,1,8,1,770,0
16387,2006,1738,851,2589,2,1,4,1,11,1,831,0
16259,2006,1249,1347,2596,3,1,4,1,9,0,840,0
16163,2004,1618,0,1618,2,0,2,1,6,1,880,0
13891,2006,2076,0,2076,2,1,2,1,7,1,850,0
12228,2006,1740,0,1740,2,0,4,1,8,0,874,0
14780,2005,1868,0,1868,2,0,2,1,7,1,1085,0
16033,2004,1850,0,1850,2,0,3,1,8,1,772,0
14215,2005,1158,1218,2376,3,1,4,1,9,1,853,0
13418,2004,1132,1320,2452,3,1,4,1,9,1,691,0
13975,2005,1117,1089,2206,2,1,4,1,10,1,670,0
10240,2005,1038,1060,2098,2,1,3,1,8,1,878,0
9942,2005,1625,466,2091,2,1,3,1,8,1,521,0
11924,2005,1182,1142,2324,3,0,4,1,11,2,736,0
12867,2005,1209,1044,2253,2,1,3,1,8,1,575,0
10672,2006,1054,1335,2389,2,1,4,1,10,1,672,0
11643,2005,1544,814,2358,2,1,4,1,10,1,784,0
12378,2003,1944,0,1944,2,0,3,1,8,3,708,0
11065,2006,1120,850,1970,2,1,3,1,8,1,753,0
13758,2005,1792,0,1792,2,0,2,1,6,1,925,0
14828,2004,1780,0,1780,2,0,2,1,7,1,816,0
11846,2003,1792,0,1792,2,0,2,1,6,1,874,0
20431,2005,1848,880,2728,2,1,4,1,10,2,706,0
10927,2005,1058,846,1904,2,1,3,1,8,1,736,0
13215,2004,1426,488,1914,2,1,3,1,9,1,746,0
7052,2005,1364,0,1364,2,0,2,1,6,1,484,0
5911,2005,1565,0,1565,2,0,2,1,6,1,556,0
6955,2005,1368,0,1368,2,0,2,1,6,1,474,0
6792,2005,1368,0,1368,2,0,2,1,6,1,474,0
7740,2006,1686,0,1686,2,0,1,1,6,1,899,0
6373,2006,1666,0,1666,2,0,2,1,6,1,575,0
3136,2003,1405,0,1405,2,0,2,1,6,1,478,0
10237,2005,1316,0,1316,2,0,3,1,6,1,397,0
10237,2005,728,728,1456,2,1,3,1,8,1,390,0
10237,2006,738,754,1492,2,1,3,1,8,0,440,0
17104,2006,664,832,1496,2,1,3,1,7,1,426,0
14054,2006,879,984,1863,2,1,4,1,9,1,660,0
11660,2006,1326,0,1326,2,0,3,1,6,0,427,0
15578,2006,728,728,1456,2,1,3,1,8,0,429,0
11631,2004,1052,1321,2373,2,1,4,1,9,1,632,0
9073,2006,738,754,1492,2,1,3,1,8,0,440,0
3087,2006,1364,0,1364,2,0,2,1,6,1,437,0
3196,2003,1557,0,1557,2,0,2,1,7,1,420,0
3196,2003,1456,0,1456,2,0,2,1,7,1,400,0
2938,2002,1511,0,1511,2,0,2,1,5,1,398,0
3072,2004,1414,0,1414,2,0,2,1,6,1,398,0
3072,2004,1548,0,1548,2,0,2,1,7,1,388,0
3010,2005,1248,0,1248,2,0,2,1,5,0,438,0
3010,2005,1142,0,1142,2,0,2,1,6,0,440,0
3013,2005,1506,0,1506,2,0,2,1,6,1,440,0
3982,2006,1567,0,1567,2,0,1,1,7,1,648,0
4045,2006,1500,0,1500,2,0,2,1,6,1,648,0
21930,2005,734,1104,1838,2,1,4,1,7,1,372,0
7861,2002,807,702,1509,2,1,3,1,7,1,393,0
9056,2004,707,707,1414,2,1,3,1,6,1,403,0
9171,2004,848,750,1598,2,1,3,1,7,1,433,0
11194,2000,1454,482,1936,2,1,3,1,7,1,504,0
7875,2003,807,702,1509,2,1,3,1,8,1,393,0
8121,2000,953,711,1664,2,1,3,1,7,1,460,0
8658,2000,1008,881,1889,2,1,3,1,9,1,431,0
11214,1998,956,930,1886,2,1,4,1,10,1,431,0
10852,2000,959,712,1671,2,1,3,1,7,1,472,0
12104,2006,1082,1240,2322,3,1,4,1,8,0,617,0
8738,1999,1005,1286,2291,2,1,4,1,8,1,429,0
9452,1997,1407,985,2392,2,1,3,1,7,1,870,0
9660,1998,1079,897,1976,2,1,3,1,7,1,885,0
9545,2000,1205,1029,2234,2,1,3,1,7,1,768,0
35760,1995,1831,1796,3627,3,1,4,1,10,1,807,0
9233,2000,1540,1315,2855,2,1,4,1,9,1,774,0
12011,1998,1086,838,1924,2,1,3,1,7,1,592,0
12090,1998,1165,1098,2263,2,1,4,1,10,1,420,0
10019,1995,1358,1368,2726,2,1,4,1,9,1,725,0
17242,1993,1933,1567,3500,3,1,4,1,11,1,959,0
10236,1994,1305,1189,2494,2,1,4,1,9,1,803,0
10120,1994,1203,1323,2526,2,1,4,1,8,1,844,0
12585,1993,1565,1234,2799,2,1,3,1,8,1,704,0
12447,2005,1116,848,1964,2,1,3,1,8,1,760,0
15218,2006,1670,0,1670,2,1,2,1,6,1,928,0
20896,2005,2097,0,2097,1,1,1,1,8,1,1134,0
10182,2006,1660,0,1660,2,0,3,1,8,1,500,0
8688,2005,1616,0,1616,2,0,3,1,7,0,834,0
10936,2006,1504,0,1504,2,0,3,1,7,0,510,0
8640,2006,1278,0,1278,2,0,2,1,5,0,584,0
13162,2006,2036,604,2640,3,1,3,1,11,1,792,0
11216,2006,1489,0,1489,2,0,3,1,7,1,776,0
10728,2006,1095,844,1939,2,1,3,1,8,1,1053,0
8125,2005,756,797,1553,2,1,3,1,6,0,615,0
8125,2005,858,858,1716,2,1,3,1,7,0,615,0
8125,2006,778,798,1576,2,1,3,1,6,0,614,0
7200,2006,1262,0,1262,2,0,2,1,5,0,572,0
7500,2005,1266,0,1266,2,0,3,1,6,1,453,0
7200,2006,1301,0,1301,2,0,2,1,5,1,572,0
7733,2005,1142,0,1142,1,1,3,1,5,0,0,0
11024,2005,1400,0,1400,2,0,3,1,6,0,612,0
13072,2005,1131,0,1131,1,1,3,1,6,0,0,0
13072,2005,1141,0,1141,1,1,3,1,6,0,484,0
13072,2004,1158,0,1158,1,1,3,1,5,0,576,0
7800,2005,891,795,1686,2,1,3,1,8,0,462,0
7632,2005,831,754,1585,2,1,3,1,7,0,449,0
8304,1997,941,896,1837,2,1,3,1,7,0,688,0
7153,1992,810,793,1603,2,1,3,1,7,0,484,0
9370,1992,844,887,1731,2,1,3,1,7,0,462,0
7175,1990,1398,0,1398,2,0,2,1,5,0,542,0
7175,1991,1217,0,1217,2,0,2,1,5,0,484,0
9019,1994,636,684,1320,2,1,3,1,6,0,472,0
8900,1966,1056,0,1056,1,0,2,1,5,0,384,0
7800,1965,965,0,965,1,0,3,1,6,0,300,0
9100,1962,988,0,988,1,0,3,1,6,0,624,0
9100,1963,1728,0,1728,2,0,6,2,10,0,504,0
8927,1977,1286,368,1654,2,0,4,2,10,0,528,0
9240,1962,1211,0,1211,1,0,2,1,6,1,576,0
8471,1977,1212,0,1212,1,0,3,1,6,1,492,0
9308,1965,984,0,984,1,0,3,1,5,0,310,0
8450,1968,909,0,909,1,0,3,1,5,0,294,0
8638,1963,925,0,925,1,0,2,1,5,0,484,0
13052,1965,1024,0,1024,1,1,3,1,5,0,308,0
13526,1965,935,0,935,1,0,3,1,5,0,288,0
8020,1964,912,0,912,1,0,3,1,6,0,0,0
6993,1961,1236,0,1236,1,0,3,1,6,1,288,0
8789,1967,941,0,941,1,0,3,1,6,1,288,0
14330,1974,2151,495,2646,2,0,3,1,9,4,550,800
16059,1991,1301,1116,2417,2,1,4,1,9,1,462,0
11025,1992,1520,1306,2826,2,1,3,1,9,3,888,0
14541,1993,1352,1168,2520,2,1,5,1,10,1,796,0
13346,1992,1166,1129,2295,2,1,4,1,9,1,590,0
12461,1994,1624,0,1624,2,0,2,1,5,1,757,0
3628,2004,1143,0,1143,1,1,1,1,5,1,588,0
3316,2005,1247,0,1247,1,1,1,1,4,1,550,0
3180,2005,520,600,1200,2,1,2,1,4,0,480,0
2544,2005,520,623,1223,2,1,2,1,4,0,480,0
2544,2005,520,623,1223,2,1,2,1,4,0,480,0
3180,2005,520,600,1200,2,1,2,1,4,0,480,0
2998,2000,768,756,1524,2,1,2,1,4,0,440,0
3735,1999,713,739,1452,2,1,3,1,6,0,506,0
2651,2000,673,709,1382,2,1,3,1,6,0,490,0
4447,2003,530,550,1080,2,1,2,1,4,0,496,0
8314,1997,854,840,1694,2,1,3,1,6,1,434,0
7180,2001,1568,0,1568,2,0,3,1,6,1,564,0
9549,1995,1494,0,1494,1,1,2,1,6,1,481,0
11250,1977,1208,0,1208,1,1,3,1,6,1,546,0
3760,1980,1235,0,1235,1,0,1,1,4,3,484,0
3640,1980,1036,0,1036,1,0,1,1,4,1,484,0
3874,1980,1226,0,1226,1,0,1,1,4,1,484,0
3876,1978,1226,0,1226,1,0,1,1,4,1,484,0
50271,1981,1842,0,1842,0,1,0,1,5,1,894,0
13110,1972,1193,0,1193,2,0,2,1,6,0,501,0
10192,1968,1222,698,1920,3,0,4,1,8,1,487,0
20781,1968,2156,0,2156,2,0,3,1,9,1,508,0
11700,1968,708,708,1416,2,1,3,1,7,1,776,0
11029,1968,1512,1142,2654,2,1,4,1,9,1,619,0
10400,1972,1012,778,1790,1,2,4,1,8,1,484,0
10140,1967,1334,0,1334,2,0,3,1,7,0,477,0
9600,1969,1164,0,1164,1,1,3,1,6,0,528,0
9750,1967,980,0,980,2,0,3,1,6,0,384,0
9600,1968,1051,0,1051,1,0,3,1,6,0,504,0
8640,1968,884,886,1770,1,1,4,1,7,0,530,0
9360,1968,976,0,976,1,0,2,1,4,1,504,0
8400,1968,1052,0,1052,1,1,3,1,5,0,288,0
8400,1968,898,0,898,1,0,3,1,6,0,326,0
9759,1966,1051,0,1051,1,0,3,1,6,0,264,0
9600,1967,1141,0,1141,1,0,3,1,6,0,568,0
9230,1965,1200,0,1200,1,1,1,1,6,0,884,0
14803,1971,1097,896,1993,2,1,4,1,8,1,495,0
10659,1961,1050,0,1050,1,0,3,1,6,0,368,0
9100,1958,864,0,864,1,0,3,1,5,0,624,0
8393,1959,1712,0,1712,2,0,4,2,8,0,588,0
8800,1965,1565,0,1565,2,0,3,1,7,2,299,0
8800,1964,1251,0,1251,1,0,3,1,6,2,461,0
10368,1964,1488,0,1488,1,1,3,1,7,1,430,0
9350,1964,720,720,1440,1,1,4,1,7,1,480,0
10382,1958,1095,0,1095,1,0,2,1,6,0,264,0
8973,1958,1053,0,1053,1,1,3,1,6,0,750,0
10800,1960,1248,0,1248,1,0,3,1,6,0,286,0
8550,1934,816,0,816,1,0,2,1,4,1,240,0
11425,1954,1008,0,1008,1,0,2,1,4,1,275,0
9724,1947,1043,0,1043,1,0,2,1,5,1,273,0
4712,1946,774,456,1230,1,1,3,1,5,0,305,0
5900,1923,869,0,869,1,0,2,1,4,0,0,0
5825,1926,747,0,747,1,0,1,1,5,0,528,0
7438,1908,936,316,1252,1,0,3,1,5,0,576,0
9600,1961,1433,0,1433,1,0,3,1,7,1,441,0
10858,1952,1624,0,1624,1,0,2,1,6,1,240,0
9600,1951,1216,0,1216,1,0,3,1,7,0,280,0
10680,1951,2136,0,2136,2,0,4,1,7,0,528,0
9490,1941,958,620,1578,1,0,3,1,5,2,240,0
9462,1949,1024,704,1728,1,1,3,1,7,1,234,0
9888,1954,936,0,936,1,0,2,1,5,0,240,0
8917,1967,1584,0,1584,2,0,4,2,8,0,506,0
12700,1964,1246,0,1246,1,0,3,1,6,2,441,0
8500,1961,1235,0,1235,1,0,2,1,6,0,480,0
14200,1966,1216,941,2157,2,1,4,1,8,2,487,0
9000,1954,1128,0,1128,1,0,2,1,5,0,286,0
25419,1918,1360,1360,3112,2,0,4,1,8,1,795,512
9723,1963,1008,0,1008,1,0,2,1,5,0,430,0
7728,1962,1190,0,1190,1,0,3,1,6,0,540,0
8163,1959,1144,0,1144,1,0,3,1,6,1,796,0
8400,1957,1364,0,1364,1,1,3,1,6,1,331,0
11600,1960,1383,0,1383,1,1,3,1,7,0,292,0
9610,1958,1336,0,1336,1,1,3,1,7,1,488,0
10000,1956,1370,0,1370,1,0,3,1,6,1,300,0
14850,1957,1092,0,1092,1,0,2,1,6,1,299,0
10152,1956,1124,0,1124,1,0,3,1,6,1,353,0
10011,1957,1236,0,1236,1,0,2,1,6,1,447,0
7032,1979,943,0,943,1,0,2,1,4,2,600,0
8092,1954,1050,0,1050,1,0,3,1,6,0,286,0
11310,1954,1375,0,1375,1,0,2,1,5,1,451,0
12778,1952,1008,0,1008,1,0,2,1,4,0,280,0
10170,1951,1575,0,1575,1,1,2,1,5,1,400,0
7700,1956,1145,0,1145,1,0,3,1,6,0,684,0
11050,1956,1005,0,1005,1,0,2,1,6,1,319,0
13600,1955,1056,0,1056,1,1,3,1,6,0,300,0
15428,1951,884,0,884,1,0,2,1,4,0,270,0
21299,1941,2039,0,2039,1,1,3,1,7,3,791,0
13300,1956,1384,0,1384,1,0,2,1,6,0,896,0
22136,1925,1392,1248,2640,2,1,5,1,10,1,1008,0
7500,1947,900,412,1312,1,1,3,1,6,0,649,0
7000,1924,865,445,1310,2,0,2,1,6,0,398,0
10410,1930,713,0,713,1,0,2,1,5,0,371,0
5400,1954,833,0,833,1,0,2,1,4,0,326,0
5400,1921,1073,0,1073,1,0,2,1,4,0,326,0
10914,1929,715,0,715,1,0,2,1,4,0,660,0
7008,1900,448,272,720,1,0,1,1,5,0,280,0
10800,1920,1130,0,1130,1,0,2,1,5,1,720,0
7200,1915,774,821,1595,2,0,3,1,7,1,528,0
10818,1910,981,779,1760,1,1,4,1,7,1,648,0
10410,1915,694,520,1214,1,0,3,1,6,0,936,0
10800,1900,1766,648,2414,2,0,3,2,10,1,520,0
10800,1936,1096,370,1466,2,0,3,1,7,1,566,0
8658,1965,1324,0,1324,2,0,3,1,6,1,440,0
13400,1966,1086,0,1086,1,0,3,1,6,1,484,0
10184,1963,1146,0,1146,1,0,3,1,6,1,294,0
9786,1962,1085,649,1734,1,1,3,1,7,1,440,0
9510,1962,1207,0,1207,1,1,3,1,6,0,264,0
7800,1964,912,0,912,1,0,2,1,5,0,288,0
8910,1959,1194,0,1194,1,0,3,1,6,1,539,0
7332,1959,864,0,864,1,0,2,1,4,0,288,0
7100,1957,816,0,816,1,0,2,1,5,0,308,0
10800,1961,1773,0,1773,2,0,3,1,6,2,418,0
11650,1959,1472,0,1472,2,0,2,1,5,1,484,0
18275,1962,1900,548,2448,3,0,3,1,9,2,441,0
16321,1957,1600,0,1600,1,0,2,1,6,2,319,0
12144,1950,910,611,1521,1,1,3,1,6,0,597,0
10800,1949,720,472,1192,1,1,4,1,6,0,0,0
7200,1950,1040,0,1040,1,0,2,1,5,0,625,0
7200,1950,1040,0,1040,1,0,2,1,4,0,420,0
7560,1959,1040,0,1040,1,0,3,1,6,0,286,0
8544,1950,1040,0,1040,2,0,2,2,6,0,400,0
8544,1949,1040,0,1040,2,0,2,2,6,0,400,0
8544,1950,1040,0,1040,2,0,2,2,6,0,400,0
8512,1960,1556,0,1556,2,0,4,2,8,0,0,0
7945,1959,1150,0,1150,1,0,3,1,6,0,300,0
7000,1961,1150,0,1150,1,0,3,1,6,0,288,0
7590,1966,660,688,1348,1,1,3,1,6,1,453,0
10205,1962,999,0,999,1,0,3,1,6,0,300,0
7400,1962,1045,0,1045,1,0,3,1,6,0,528,0
7000,1962,864,0,864,1,0,3,1,5,0,336,0
7000,1962,1025,0,1025,1,0,3,1,6,0,0,0
9856,1900,1007,1007,2014,2,0,5,1,8,0,624,0
9906,1925,810,518,1328,1,0,3,1,8,0,210,0
9600,1948,1226,442,1668,1,0,3,1,6,0,240,0
5520,1920,1147,510,1657,1,0,4,1,9,1,162,0
9600,1900,940,476,1416,1,0,3,1,7,0,400,0
9600,1925,832,809,1641,1,1,3,1,6,1,546,0
6451,1900,848,580,1428,1,0,4,1,7,0,576,0
3960,1930,502,502,1004,1,0,2,1,5,1,200,0
5684,1930,813,0,813,1,0,2,1,5,0,270,0
7745,1900,1084,867,1951,2,0,4,2,9,0,576,0
7741,1924,1032,0,1032,1,0,2,1,5,0,280,0
5633,1925,844,0,844,1,0,2,1,5,0,216,0
9000,1880,1089,661,1750,1,0,3,1,8,0,240,0
7200,1950,864,0,864,1,0,2,1,5,0,528,0
4400,1920,734,384,1118,1,0,2,1,6,0,440,0
7614,1905,714,662,1376,1,0,2,1,7,0,216,0
6000,1955,960,0,960,1,0,3,1,5,0,576,0
6000,1924,816,750,1566,1,1,5,1,7,0,450,0
7830,1921,492,0,492,1,0,1,1,3,0,200,0
9576,1945,885,297,1182,1,1,3,1,5,0,378,0
5820,1955,1163,0,1163,1,0,3,1,6,0,220,0
5747,1920,840,0,840,1,0,2,1,5,0,250,0
9142,1910,908,1020,1928,2,0,4,2,9,0,440,0
9600,1900,1095,679,1774,2,0,4,2,8,0,779,0
10800,1914,880,888,1768,1,1,2,1,6,2,320,0
6300,1910,1226,878,2104,2,0,5,1,9,0,432,0
5000,1900,889,551,1440,1,0,3,1,6,0,352,0
8850,1916,815,875,1690,1,0,3,1,7,1,225,0
3600,1910,684,684,1368,1,0,3,1,7,0,216,0
7200,1920,998,764,1762,1,1,4,1,8,0,576,0
11340,1923,1200,0,1200,1,0,4,1,7,0,312,0
22950,1892,1518,1518,3608,2,1,4,1,12,2,840,0
5976,1920,624,624,1248,2,0,2,2,8,0,0,0
9750,1958,960,0,960,1,0,3,1,5,0,624,0
4761,1918,1020,0,1020,1,0,2,1,5,0,0,0
7446,1941,788,0,788,1,0,2,1,4,2,0,0
6435,1939,972,605,1577,1,0,3,1,6,1,312,0
11737,1924,1017,810,1827,1,0,2,1,9,1,240,0
5000,1947,1004,660,1664,2,0,3,1,7,2,420,0
7800,1939,793,325,1118,1,0,3,1,5,1,410,0
6240,1934,816,0,1176,1,0,3,1,6,1,528,0
6240,1936,896,448,1344,1,0,3,1,7,0,240,0
6120,1930,728,434,1162,1,0,3,1,6,0,258,0
6120,1925,1015,0,1015,1,0,3,1,6,0,450,0
6240,1947,672,240,912,1,0,2,1,3,0,0,0
6240,1928,1042,534,1576,1,0,3,1,8,1,225,0
6120,1930,741,583,1324,1,0,3,1,7,0,180,0
6000,1925,1103,0,1103,1,0,2,1,5,1,440,0
6000,1921,616,0,616,1,0,2,1,4,0,205,0
6380,1922,1048,0,1048,1,0,2,1,5,1,280,0
11672,1925,816,0,816,1,0,2,1,4,0,210,0
33120,1962,1611,875,2486,2,0,5,1,8,1,576,0
9873,1970,960,0,960,1,0,3,1,6,0,576,0
5310,1910,1001,634,1635,1,0,2,1,5,0,255,0
4118,1941,693,0,693,1,0,2,1,4,0,0,0
10320,1924,834,596,1430,2,0,3,1,7,0,370,0
7518,1910,665,665,1330,1,0,3,1,7,0,390,0
9000,1919,819,0,819,1,0,2,1,4,0,0,0
8600,1937,780,596,1376,2,0,3,1,7,1,198,0
7200,1938,803,557,1360,1,1,2,1,6,0,297,0
9786,1922,1077,0,1077,1,0,3,1,6,1,210,0
6780,1935,520,0,754,1,0,2,1,5,0,0,0
7200,1930,984,0,984,1,0,3,1,6,0,308,0
12375,1951,1081,341,1422,1,0,3,1,7,1,288,0
11136,1964,1921,0,1921,2,0,4,2,8,0,576,0
21370,1950,1640,0,1640,1,0,3,1,7,1,394,0
6930,1958,1352,0,1352,1,0,3,1,6,0,288,0
8250,1935,1032,0,1032,1,0,2,1,6,1,260,0
5220,1936,879,0,879,1,0,2,1,4,0,180,0
5500,2004,1073,0,1073,2,0,2,1,4,0,246,0
11235,1963,1382,0,1382,1,1,3,1,6,1,459,0
10791,1967,1296,0,1296,2,0,2,2,6,0,516,0
8414,1963,1068,0,1068,1,0,3,1,6,0,264,0
11327,1967,1064,0,1064,1,0,3,1,6,1,528,0
11777,1966,1320,0,1320,1,0,3,1,6,2,564,0
10366,1964,934,0,934,1,0,2,1,4,0,336,0
9000,1966,1059,0,1059,1,0,3,1,6,0,286,0
11553,1968,1159,0,1159,1,1,3,1,7,1,336,0
7844,1978,672,728,1400,1,1,3,1,6,1,440,0
9535,1967,1458,0,1458,1,1,3,1,7,1,512,0
10335,1968,1721,0,1721,2,1,3,1,7,1,440,0
7176,1978,1040,0,1040,1,0,3,1,6,1,616,0
9662,1977,1967,0,1967,2,0,6,2,10,0,580,0
8235,1977,1949,0,1949,2,0,6,2,10,0,586,0
13650,1958,1252,668,1920,2,0,4,1,8,1,451,0
13125,1957,1803,0,1803,2,0,3,1,8,1,484,0
17920,1955,1779,0,1779,1,1,3,1,6,1,454,0
17529,1924,872,0,872,1,0,2,1,5,1,322,0
10246,1965,960,0,960,0,0,0,1,3,0,364,0
14175,1956,1437,0,1437,1,1,3,1,6,1,576,0
20355,1967,1830,0,1830,1,0,2,1,6,2,521,0
13050,1963,1000,0,1000,1,0,1,1,4,2,575,0
15593,1953,1304,983,2287,2,0,3,1,7,1,667,0
10820,1971,810,0,810,1,0,2,1,4,0,576,0
13350,1974,894,0,894,1,0,3,1,5,1,440,0
1700,1980,880,680,1700,2,1,2,1,7,0,450,0
5271,1986,1453,0,1453,1,1,2,1,6,1,445,0
9375,1954,1350,0,1350,1,1,3,1,6,1,504,0
6488,1942,799,351,1150,1,0,3,1,6,2,215,0
7800,1948,1112,896,2008,3,0,3,1,8,0,230,0
19690,1966,1575,626,2201,2,0,4,1,8,1,432,738
19950,1928,1337,672,2009,2,0,4,1,8,2,795,0
19800,1935,1836,1836,3672,3,1,5,1,7,2,836,0
11679,1962,1560,0,1560,2,0,3,1,6,1,528,0
12048,1952,1488,0,1488,1,0,3,1,7,1,569,0
10519,1955,1057,0,1057,1,0,3,1,6,0,288,0
9525,1954,1216,639,1855,2,0,4,1,7,0,325,0
9525,1953,1068,541,1609,1,1,5,1,7,0,305,0
6420,1952,1148,0,1148,1,0,2,1,6,0,308,0
8335,1954,1124,0,1124,1,0,3,1,5,1,0,0
7585,1948,1002,454,1456,1,0,4,1,7,1,280,0
11200,1985,1298,0,1298,2,0,3,1,5,1,403,0
12128,1989,1313,1246,2559,2,1,4,1,9,1,506,0
9554,1993,1065,846,1911,2,1,3,1,8,1,471,0
9069,1993,1440,0,1440,2,0,2,2,8,0,920,0
11003,2005,1308,568,1876,2,1,3,1,7,0,848,0
7488,2005,1208,0,1208,2,0,2,1,6,0,632,0
7406,2006,1220,0,1220,2,0,2,1,6,0,632,0
6762,2006,1294,0,1294,2,0,2,1,6,1,662,0
11210,2005,1614,0,1614,2,0,3,1,7,0,865,0
8990,2006,1498,0,1498,2,0,2,1,5,0,675,0
8760,2006,1391,571,1962,2,1,3,1,7,0,868,0
13377,2006,1846,0,1846,2,0,3,1,7,1,495,0
11645,2005,1734,0,1734,2,0,3,1,7,0,660,0
11645,2005,1590,0,1590,2,1,2,1,6,0,754,0
10984,2005,945,864,1809,2,1,3,1,8,0,638,0
9316,2005,1614,0,1614,2,0,3,1,7,1,576,0
9316,2005,784,812,1596,2,1,3,1,6,0,610,0
10041,1992,927,988,1915,2,1,3,1,8,1,506,0
36500,1964,1582,0,1582,2,0,4,1,7,0,390,0
21453,1969,988,0,988,1,0,1,1,4,2,540,0
70761,1975,1533,0,1533,2,0,2,1,5,2,576,0
12000,1968,1388,0,1388,2,0,3,1,6,1,522,0
8846,1996,914,0,914,1,0,2,1,5,0,576,0
13015,1996,1100,0,1100,1,1,3,1,5,0,462,0
12438,1995,795,704,1499,2,1,3,1,6,1,473,0
8685,1998,1425,0,1425,2,0,3,1,5,0,591,0
13568,1995,990,0,990,1,0,3,1,5,0,576,0
9100,2000,1525,0,1525,2,0,3,1,6,0,541,0
9236,1997,1494,0,1494,2,0,3,1,6,0,576,0
10264,1999,1588,0,1588,2,0,3,1,6,0,472,0
9272,1999,856,893,1749,2,1,3,1,7,0,515,0
13426,1999,951,828,1779,2,1,3,1,7,1,586,0
13450,2002,920,941,1861,2,1,3,1,8,0,492,0
14006,2002,936,840,1776,2,1,3,1,7,1,474,0
13704,2001,1541,0,1541,2,0,3,1,6,1,843,0
10780,1976,954,0,954,1,0,3,1,6,0,576,0
8340,1977,686,702,1388,1,1,3,1,6,0,317,0
10385,1978,1282,0,1282,2,0,3,1,6,0,672,0
9920,1969,971,0,971,1,1,3,1,5,1,300,0
9560,1972,864,0,864,1,0,3,1,5,0,288,0
9800,1972,894,0,894,1,0,3,1,5,0,552,0
7200,1972,864,0,864,1,0,3,1,5,0,297,0
3612,1993,630,690,1320,2,1,3,1,5,0,484,0
11367,2002,1091,898,1989,2,1,3,1,7,1,586,0
9930,2002,878,884,1762,2,1,3,1,6,0,591,0
9468,1999,840,915,1755,2,1,3,1,7,1,530,0
11088,2002,1358,0,1358,1,1,1,1,5,1,418,0
14781,2001,1787,0,1787,2,0,3,1,7,1,748,0
8726,2002,872,1037,1909,2,1,4,1,8,0,529,0
8125,2002,1654,0,1654,2,0,3,1,6,0,900,0
10566,1999,1090,1124,2214,2,1,3,1,8,1,646,0
21533,1996,1065,984,2049,2,1,4,1,9,1,467,0
11250,1998,1070,869,1939,2,1,3,1,8,1,555,0
11250,1995,950,1045,1995,2,1,4,1,8,1,610,0
9750,1998,1108,989,2097,2,1,3,1,8,1,583,0
9100,2004,1836,0,1836,2,0,3,1,8,1,484,0
4435,2003,848,0,848,1,0,1,1,4,0,420,0
4435,2004,848,0,848,1,0,1,1,3,1,420,0
15611,2006,1079,840,1919,2,1,3,1,8,1,685,0
8810,2003,1390,0,1390,2,0,3,1,7,0,545,0
12393,2004,847,1101,1948,2,1,4,1,8,1,434,0
9135,2003,1700,0,1700,2,0,3,1,7,0,544,0
8581,2006,851,886,1737,2,1,3,1,7,0,578,0
8400,2005,784,827,1611,2,1,3,1,6,0,572,0
10084,2005,1552,0,1552,2,0,3,1,7,0,782,0
11645,2004,860,860,1720,2,1,3,1,7,0,565,0
8772,2005,1336,0,1336,2,0,3,1,6,0,502,0
