price,MS.Zoning,Lot.Area,Utilities,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
157500,5,17600,4,0,2,6,5,1960,1960,14,3,3,1,4,1270.0,1478.0,1,5,1,4,1478,0,2,0,3,1,3,6,1,2.0,498.0,3,0,0
113500,5,9000,4,0,2,6,6,1958,1958,14,3,3,1,1,0.0,160.0,1,2,1,5,1142,0,1,0,2,1,3,5,2,1.0,384.0,3,0,0
133000,5,12144,4,0,2,5,7,1949,1950,6,4,3,1,3,375.0,832.0,1,4,1,5,1036,0,1,0,3,1,3,6,1,1.0,288.0,3,0,0
92900,5,8544,4,2,2,3,4,1950,1950,3,3,3,3,0,0.0,0.0,5,2,0,4,1040,0,2,0,2,2,3,6,5,2.0,400.0,3,0,0
128500,5,8064,4,0,0,6,5,1950,1950,14,3,3,1,3,621.0,795.0,1,4,0,5,765,368,1,0,3,1,3,5,5,2.0,900.0,3,0,0
90000,5,7200,4,2,2,4,5,1949,1950,3,3,3,3,0,0.0,0.0,5,2,0,3,1040,0,2,0,2,2,3,6,5,2.0,420.0,3,0,0
138000,5,7200,4,0,0,5,4,1950,1982,13,3,3,1,3,180.0,1208.0,1,4,1,4,1136,768,1,1,3,1,3,7,1,1.0,240.0,3,0,4
128000,5,7350,4,0,2,5,6,1958,1958,3,3,3,1,1,0.0,1041.0,1,4,1,5,1041,0,1,0,3,1,3,6,1,1.0,294.0,3,0,2
139000,5,7560,4,0,2,5,6,1958,1965,3,3,3,1,2,504.0,1029.0,1,3,1,5,1339,0,1,0,3,1,3,6,1,1.0,294.0,3,0,3
118900,5,7200,4,0,2,5,7,1952,1952,8,3,4,1,5,630.0,732.0,1,3,1,5,732,0,1,0,2,1,3,4,5,1.0,240.0,3,0,0
138000,5,8000,4,0,7,5,5,1959,1959,3,3,3,1,6,433.0,528.0,1,3,1,5,1183,0,1,0,3,1,3,6,1,1.0,288.0,3,0,2
132500,5,7931,4,0,2,5,5,1959,1959,3,3,3,1,4,1148.0,1148.0,1,3,1,5,1148,0,1,0,3,1,3,6,1,1.0,672.0,3,0,4
133500,5,10800,4,0,0,4,7,1949,1996,8,3,3,1,1,0.0,832.0,1,3,1,3,832,629,2,0,4,1,3,6,5,1.0,384.0,3,0,0
135000,5,8064,4,0,0,6,7,1948,1994,8,3,3,1,2,120.0,864.0,1,3,1,5,1064,0,1,0,3,1,3,6,5,2.0,576.0,3,180,0
144750,5,7570,4,0,5,6,5,1964,1964,6,3,3,1,1,0.0,780.0,1,3,1,5,993,813,1,1,4,1,3,8,1,2.0,483.0,3,0,0
145000,5,8604,4,2,6,5,7,1978,1978,9,3,4,1,6,941.0,941.0,1,4,1,5,941,0,1,0,2,1,4,4,1,2.0,564.0,3,0,0
127000,5,7936,4,0,2,6,6,1963,1963,6,3,3,1,4,826.0,1045.0,1,3,1,5,1045,0,1,0,3,1,3,6,1,1.0,264.0,3,0,0
109500,5,6600,4,0,2,5,5,1962,1962,8,3,3,1,1,0.0,894.0,1,4,0,5,894,0,1,0,2,1,3,5,5,1.0,308.0,3,0,0
115000,6,3950,4,0,0,6,8,1926,2004,8,3,3,1,3,468.0,818.0,1,3,1,5,818,406,1,0,3,1,3,5,5,1.0,210.0,3,0,0
110000,6,10440,4,0,5,5,6,1910,1981,14,3,3,2,1,0.0,440.0,1,4,1,5,682,548,1,1,2,1,3,5,5,2.0,440.0,3,74,3
128900,6,4080,4,0,0,6,8,1935,1998,14,3,3,2,1,0.0,901.0,1,4,1,5,861,517,1,0,3,1,4,6,5,1.0,162.0,2,54,0
103500,6,10307,4,2,5,6,5,1910,1950,14,3,3,1,2,633.0,972.0,1,4,0,4,972,972,2,0,4,2,3,12,5,2.0,324.0,2,0,0
66500,6,5720,4,0,0,5,6,1941,1950,14,3,3,1,1,0.0,676.0,1,5,1,5,676,455,1,1,3,1,3,5,5,1.0,200.0,3,26,0
130000,6,15660,4,0,0,5,8,1910,2003,13,3,4,1,1,0.0,240.0,1,3,1,5,810,496,1,1,3,1,4,6,5,2.0,472.0,2,0,3
129000,6,9900,4,0,5,5,8,1910,2002,13,4,3,1,1,0.0,504.0,1,5,1,5,764,700,2,0,3,1,3,7,6,0.0,0.0,0,0,0
150000,6,6406,4,0,5,5,6,1939,1950,14,3,3,0,5,421.0,690.0,1,3,1,4,868,690,1,1,3,1,3,7,5,2.0,400.0,3,0,3
107500,6,6600,4,0,5,5,4,1892,1965,14,3,3,4,1,0.0,994.0,1,3,0,5,1378,994,2,0,4,2,3,11,1,1.0,432.0,3,0,0
94550,6,7627,4,1,5,4,6,1920,1950,0,2,3,0,1,0.0,600.0,1,4,0,5,1101,600,2,0,4,2,2,8,6,0.0,0.0,0,0,0
124500,6,7596,4,2,5,5,5,1952,1952,14,3,3,1,1,0.0,960.0,1,4,1,5,960,1000,2,0,4,2,3,10,5,2.0,400.0,3,0,0
135000,6,3378,4,0,5,7,8,1946,1992,6,3,4,1,1,0.0,651.0,1,4,1,5,707,682,1,1,3,1,3,6,5,1.0,240.0,3,0,0
103000,6,10134,4,0,0,5,5,1910,1950,8,3,3,0,1,0.0,801.0,1,4,0,5,801,646,1,0,3,1,3,6,6,0.0,0.0,0,80,0
93000,6,6000,4,1,2,4,4,1953,1953,8,2,3,1,1,0.0,936.0,1,3,0,5,936,0,1,0,2,1,3,4,5,2.0,576.0,3,0,0
129500,6,6000,4,0,0,5,7,1950,1970,14,3,5,1,4,384.0,768.0,1,3,1,4,768,560,1,1,3,1,3,6,5,1.0,308.0,3,0,3
93000,6,6000,4,1,0,5,4,1954,1954,14,3,3,1,1,0.0,811.0,1,3,1,4,811,576,2,0,3,2,4,7,3,1.0,256.0,3,0,0
80000,6,7404,4,0,2,4,6,1920,1950,8,3,3,0,1,0.0,861.0,1,3,1,5,861,0,1,0,2,1,3,5,5,2.0,288.0,3,0,0
45000,6,5925,4,0,2,2,4,1940,1950,8,3,4,0,0,0.0,0.0,1,2,0,4,612,0,1,0,1,1,3,4,5,1.0,308.0,3,0,0
37900,6,5925,4,0,0,3,6,1910,1950,13,3,3,0,1,0.0,600.0,3,2,0,5,600,368,1,0,2,1,3,6,6,0.0,0.0,0,0,2
91300,6,5784,4,0,2,5,8,1938,1996,8,3,3,0,1,0.0,190.0,1,4,1,4,886,0,1,0,2,1,3,4,1,1.0,273.0,3,144,0
99500,6,8520,4,0,2,5,8,1923,1950,12,4,3,2,1,0.0,624.0,1,3,1,5,792,0,1,0,2,1,3,5,5,1.0,287.0,3,0,2
113000,6,4456,4,1,5,4,5,1920,2008,8,3,3,0,1,0.0,736.0,1,4,1,5,736,716,2,0,2,3,3,8,6,0.0,0.0,0,0,0
87500,6,9600,4,0,5,4,4,1910,1950,13,4,4,0,1,0.0,677.0,1,3,1,5,833,677,2,0,3,1,4,7,5,2.0,720.0,3,0,0
110000,6,3500,4,0,0,5,7,1947,1950,0,3,3,1,2,312.0,720.0,1,3,1,5,720,564,1,1,2,1,3,5,5,1.0,240.0,3,0,1
106000,6,8100,4,0,4,5,5,1898,1965,0,3,3,2,1,0.0,849.0,1,3,0,4,1075,1063,2,0,2,3,3,11,5,2.0,360.0,2,40,3
265979,6,11700,4,0,5,7,7,1880,2003,12,4,3,4,1,0.0,1240.0,2,3,0,5,1320,1320,1,1,4,1,4,8,5,4.0,864.0,3,181,0
160000,6,8400,4,0,5,6,7,1900,1950,12,3,3,0,1,0.0,917.0,1,4,1,4,1090,917,2,0,3,1,5,8,5,1.0,357.0,3,0,0
119000,6,3600,4,0,5,6,7,1917,2007,12,3,3,0,1,0.0,624.0,1,5,1,5,664,624,1,0,3,1,5,5,1,1.0,280.0,3,0,0
168000,6,17671,4,0,5,8,9,1882,1986,14,4,4,0,4,216.0,916.0,1,4,1,5,916,826,1,1,4,1,4,8,1,2.0,424.0,3,0,0
58500,1,3300,4,0,2,4,3,1910,1950,12,3,3,0,1,0.0,624.0,1,5,1,5,816,0,1,0,2,1,3,5,6,0.0,0.0,0,0,0
143000,6,9000,4,0,5,7,9,1920,1988,13,3,4,2,5,624.0,650.0,1,5,1,5,832,650,1,0,3,1,3,7,5,2.0,324.0,3,0,0
85000,6,7200,4,0,2,5,4,1910,2006,8,3,3,0,5,247.0,1022.0,2,3,0,5,1022,0,1,0,2,1,3,4,5,1.0,280.0,3,0,0
124900,6,8820,4,0,0,5,6,1890,1996,13,3,3,0,2,1088.0,1088.0,1,3,1,5,1188,561,1,0,2,1,3,7,5,2.0,456.0,3,48,1
119000,6,5400,4,0,0,6,6,1920,1950,8,2,3,0,1,0.0,972.0,1,5,1,5,1044,0,1,0,3,1,3,6,5,1.0,207.0,2,0,0
146500,6,9720,4,0,5,6,7,1910,2002,8,3,3,2,1,0.0,741.0,1,5,1,5,780,741,1,0,4,1,4,8,5,3.0,640.0,3,0,3
34900,1,7879,4,0,2,4,5,1920,1950,14,3,3,1,3,495.0,720.0,1,3,0,4,720,0,1,0,2,1,3,4,6,0.0,0.0,0,0,2
44000,1,9392,4,0,2,3,3,1900,1950,0,3,2,1,1,0.0,245.0,1,3,0,5,797,0,1,0,2,1,3,5,6,0.0,0.0,0,0,0
223500,5,21384,4,0,5,5,6,1923,2004,14,3,3,1,6,1309.0,1324.0,1,5,1,5,1072,504,1,1,3,1,4,6,1,2.0,528.0,3,0,0
149000,5,6615,4,0,2,6,6,1923,1950,8,3,3,0,1,0.0,1022.0,1,3,0,4,1432,0,1,0,3,1,4,6,3,1.0,216.0,2,266,2
205000,5,7264,4,0,0,7,7,1925,2007,14,4,4,0,1,0.0,952.0,2,4,0,5,952,596,2,1,3,1,5,5,5,2.0,672.0,3,74,0
137000,5,4960,4,0,0,5,7,1930,1982,15,3,3,1,1,0.0,297.0,1,5,1,5,1001,653,2,0,3,1,3,7,5,1.0,336.0,3,244,0
121000,5,8854,4,0,1,6,6,1916,1950,14,3,3,0,1,0.0,952.0,3,2,0,3,952,0,1,0,2,1,2,4,5,1.0,192.0,2,0,0
128000,6,6000,4,0,0,4,6,1936,1950,8,3,3,0,4,672.0,672.0,1,3,1,5,757,567,1,0,3,1,3,6,5,1.0,240.0,3,0,0
134900,6,6000,4,0,0,6,9,1937,2000,8,4,3,0,1,0.0,698.0,1,3,1,5,786,390,1,0,2,1,3,4,5,2.0,624.0,3,210,0
117000,6,6000,4,0,0,5,8,1925,1997,14,3,3,0,1,0.0,884.0,1,5,1,5,884,464,1,0,3,1,3,5,5,1.0,216.0,3,0,0
132500,6,6000,4,0,0,6,6,1939,1950,8,3,2,1,1,0.0,780.0,1,5,1,3,825,587,1,0,4,1,3,6,5,1.0,280.0,3,45,0
93000,6,6000,4,0,0,5,5,1924,1950,12,3,3,0,3,220.0,468.0,1,4,1,5,822,320,1,0,3,1,3,6,1,1.0,320.0,3,0,0
119000,6,6000,4,0,1,6,7,1926,2004,14,4,3,2,1,0.0,884.0,1,4,1,5,904,0,1,0,2,1,3,4,5,1.0,180.0,3,0,0
100000,6,6911,4,0,2,5,5,1924,1950,14,3,3,2,2,405.0,1145.0,1,3,1,5,1301,0,1,0,2,1,2,5,5,2.0,440.0,3,0,0
141500,6,6120,4,0,0,5,6,1936,1950,14,3,2,0,1,0.0,927.0,1,3,1,5,1067,472,1,1,3,1,3,5,5,2.0,576.0,3,112,3
133000,6,6120,4,0,0,4,7,1935,1995,0,3,3,0,1,0.0,884.0,1,5,1,5,989,584,1,0,3,1,4,6,5,1.0,240.0,3,0,0
60000,6,6120,4,0,2,2,3,1936,1950,0,2,2,0,1,0.0,264.0,3,2,0,4,800,0,1,0,1,1,2,4,6,0.0,0.0,0,0,0
105000,6,6120,4,0,2,5,7,1931,1993,14,3,3,0,4,209.0,715.0,1,3,1,4,875,0,1,0,2,1,3,5,5,1.0,180.0,2,48,0
115000,6,6120,4,0,2,5,6,1925,1999,8,3,3,0,1,0.0,960.0,1,4,1,5,995,0,1,0,2,1,3,5,5,1.0,264.0,3,0,3
150000,6,6120,4,0,0,5,6,1938,1950,14,3,3,0,2,273.0,952.0,1,3,1,4,994,588,2,0,3,1,3,6,5,1.0,250.0,2,189,0
126500,6,8635,4,0,2,5,5,1925,1950,14,3,2,0,2,134.0,1072.0,1,3,1,5,1072,0,1,0,2,1,3,5,5,5.0,1184.0,2,0,0
214500,5,11888,4,0,4,6,6,1916,1994,14,3,3,0,1,0.0,844.0,1,4,0,4,1445,689,2,0,5,1,4,10,5,2.0,441.0,3,0,0
167500,5,11414,4,0,5,7,8,1910,1993,6,3,4,0,1,0.0,728.0,1,3,0,5,1136,883,1,0,3,1,4,8,5,2.0,532.0,3,509,4
155000,6,8094,4,0,5,6,6,1915,1950,8,3,3,2,1,0.0,1048.0,1,4,1,4,1048,720,2,0,3,1,3,8,5,2.0,576.0,2,0,0
155000,6,2500,4,0,5,7,8,1915,2005,12,4,3,2,5,299.0,910.0,1,5,1,5,916,910,1,1,4,1,5,7,1,1.0,164.0,2,0,0
179900,6,9928,4,0,5,7,8,1915,1994,14,3,4,0,1,0.0,672.0,1,2,1,5,1272,672,2,0,3,1,3,8,5,1.0,216.0,3,24,0
104000,6,5520,4,0,3,6,6,1912,1950,14,3,3,1,1,0.0,755.0,1,5,1,5,929,929,1,0,5,1,3,8,6,0.0,0.0,0,0,3
62500,6,3000,4,2,5,5,1,1922,1950,8,3,3,0,1,0.0,1040.0,1,3,0,5,1088,1040,2,0,4,2,3,11,6,0.0,0.0,0,0,0
149000,6,6876,4,0,5,6,5,1927,1950,9,3,3,1,4,522.0,720.0,1,2,1,5,1146,784,2,0,4,1,3,8,1,1.0,316.0,3,0,3
103000,6,6240,4,0,0,4,5,1925,1950,8,3,3,1,4,152.0,780.0,1,3,1,4,848,0,1,0,2,1,3,5,5,2.0,539.0,3,0,0
123000,6,5775,4,0,5,6,7,1915,2002,14,3,3,0,1,0.0,483.0,1,5,1,5,741,686,1,0,3,1,4,7,1,1.0,379.0,3,0,0
97500,6,5852,4,1,4,7,5,1902,2000,8,3,2,0,3,169.0,1020.0,1,3,0,3,978,886,2,1,6,1,3,9,6,0.0,0.0,0,0,0
135000,6,5160,4,0,0,6,6,1927,1950,8,3,2,0,1,0.0,1204.0,1,3,1,4,1204,462,1,0,3,1,3,4,5,1.0,384.0,2,0,0
70000,6,5160,4,0,6,4,6,1923,1950,8,3,4,2,4,749.0,858.0,1,3,1,5,892,0,1,0,1,1,4,5,6,0.0,0.0,0,0,0
116000,6,10320,4,1,5,6,7,1915,1965,8,3,4,1,3,276.0,698.0,1,5,1,3,754,649,1,1,3,1,3,7,5,1.0,308.0,3,0,0
88750,5,4280,4,0,2,4,9,1946,2001,8,3,4,1,1,0.0,560.0,1,5,1,4,704,0,1,0,2,1,2,4,4,1.0,220.0,3,0,0
179000,5,10800,4,2,2,5,5,1987,1988,9,3,3,1,6,1200.0,1200.0,1,3,1,5,1200,0,3,0,3,1,3,5,6,0.0,0.0,0,120,0
179000,5,10800,4,2,2,5,5,1987,1988,9,3,4,1,6,1200.0,1200.0,1,3,1,5,1200,0,3,0,3,1,3,5,6,0.0,0.0,0,120,0
159900,5,10547,4,2,6,5,5,1978,1978,9,3,3,2,6,1152.0,1152.0,1,3,1,5,1152,0,2,0,2,2,3,6,5,1.0,252.0,3,0,0
61000,5,10020,4,0,2,1,1,1922,1950,14,2,2,0,4,350.0,683.0,1,4,0,4,904,0,0,1,1,1,2,4,6,0.0,0.0,0,0,0
103600,4,6629,4,0,5,6,6,1925,1950,14,3,4,0,4,551.0,672.0,1,3,0,5,697,672,2,0,3,1,3,6,5,1.0,300.0,3,147,0
63000,5,9780,4,0,0,5,3,1934,1950,8,3,3,2,1,0.0,585.0,1,3,0,4,687,425,2,0,4,1,3,6,5,1.0,226.0,1,0,0
175000,5,12886,4,0,7,5,6,1963,1999,6,3,3,1,5,444.0,520.0,1,5,1,5,1464,0,2,0,3,1,3,6,1,2.0,480.0,3,302,0
139000,5,8816,4,0,2,5,6,1963,1963,13,3,3,2,3,651.0,1121.0,1,3,1,5,1121,0,1,0,3,1,3,5,5,2.0,480.0,3,0,3
172500,5,11184,4,0,5,6,5,1978,1978,6,3,3,1,2,226.0,918.0,1,4,1,5,918,765,2,1,3,1,3,7,1,2.0,440.0,3,243,0
113500,5,11625,4,0,2,5,6,1967,1967,6,3,3,1,4,527.0,1052.0,1,3,1,5,1052,0,1,1,3,1,3,6,1,1.0,668.0,3,0,0
130000,5,7800,4,0,2,5,7,1967,2004,6,3,3,2,5,450.0,864.0,1,5,1,5,899,0,1,0,3,1,4,5,1,1.0,288.0,3,64,3
149900,5,8014,4,0,6,6,5,1978,1978,9,3,3,1,6,456.0,456.0,1,3,1,5,1034,0,1,0,3,1,3,5,2,2.0,504.0,3,0,0
134900,5,7252,4,0,6,5,5,1982,1982,14,3,3,1,6,685.0,858.0,1,3,1,5,858,0,1,0,2,1,3,5,5,2.0,576.0,3,120,0
137000,5,8740,4,0,6,5,6,1982,1982,6,3,3,1,5,672.0,840.0,1,3,1,5,860,0,1,0,2,1,3,4,5,2.0,528.0,3,0,0
139000,5,11616,4,0,2,5,5,1962,1962,14,3,3,1,2,170.0,1092.0,1,3,1,5,1092,0,1,0,3,1,3,6,1,1.0,288.0,3,0,0
165000,5,15400,4,0,7,5,5,1961,1961,6,3,3,1,1,0.0,552.0,1,3,1,5,904,611,2,0,4,1,3,8,1,1.0,384.0,3,290,0
148000,5,15312,4,0,7,6,5,1960,1960,14,3,3,1,4,588.0,1138.0,1,5,1,5,1138,0,1,0,3,1,3,6,1,2.0,480.0,3,0,3
165000,5,15584,4,0,7,5,5,1956,1956,14,3,3,1,1,0.0,825.0,1,5,1,5,2071,0,1,1,4,1,3,9,1,1.0,336.0,3,131,0
63900,5,9000,4,0,2,2,2,1947,1950,14,3,3,3,0,0.0,0.0,1,2,0,5,660,0,1,0,2,1,2,5,6,0.0,0.0,0,0,0
161500,5,11250,4,0,0,4,5,1957,1989,14,3,3,1,1,0.0,1104.0,1,5,1,4,1104,684,1,0,5,1,3,8,1,1.0,304.0,3,120,0
143000,5,25095,4,0,2,5,8,1968,2003,14,3,3,1,6,1324.0,1437.0,1,5,1,5,1473,0,1,0,1,1,5,5,1,1.0,452.0,3,0,0
135000,5,17140,4,0,2,4,6,1956,1956,13,3,3,1,5,1059.0,1134.0,1,5,1,4,1229,0,1,0,3,1,3,6,1,1.0,284.0,3,0,0
82500,5,12342,4,0,2,4,5,1940,1950,13,3,3,1,4,262.0,861.0,1,5,1,5,861,0,1,0,1,1,3,4,5,2.0,539.0,3,158,0
190000,5,10708,4,0,2,5,5,1955,1993,14,4,3,1,2,379.0,1617.0,1,5,1,4,1867,0,1,0,2,1,3,7,1,1.0,303.0,3,476,2
139600,5,13680,4,0,2,3,5,1955,1955,3,3,3,3,0,0.0,0.0,1,5,1,4,1733,0,2,0,4,1,3,8,1,2.0,452.0,3,0,0
122000,5,15635,4,0,2,4,5,1954,1954,13,3,3,1,0,0.0,0.0,1,3,1,5,1383,0,1,0,2,1,3,6,1,2.0,498.0,2,0,0
127500,5,9855,4,0,2,6,5,1956,1956,14,3,3,1,1,0.0,1436.0,1,2,1,5,1689,0,1,0,3,1,3,7,1,2.0,480.0,3,0,3
121500,5,9571,4,0,2,5,5,1956,1956,8,3,3,1,3,257.0,1073.0,1,3,1,4,1073,0,1,0,2,1,3,5,1,1.0,340.0,3,0,4
60000,5,9571,4,0,2,5,3,1958,1958,2,3,2,1,1,0.0,1276.0,1,3,1,4,1276,0,1,0,3,1,3,5,1,1.0,350.0,3,0,0
154400,5,9350,4,0,5,6,7,1946,1950,8,3,3,1,4,342.0,747.0,1,5,1,5,892,747,1,1,3,1,4,6,5,1.0,240.0,3,0,0
113000,5,9340,4,0,2,4,6,1941,1950,8,3,3,1,3,344.0,672.0,1,3,1,5,672,0,1,0,2,1,3,4,1,1.0,234.0,3,0,0
125000,5,7440,4,0,2,5,6,1954,1954,14,3,3,1,4,173.0,1089.0,2,3,1,5,1089,0,1,0,3,1,3,5,5,1.0,252.0,3,328,3
84000,5,11500,4,0,2,4,3,1957,1957,14,3,4,3,0,0.0,0.0,1,5,0,5,845,0,1,0,3,1,3,5,5,1.0,290.0,3,186,0
139500,5,4235,4,4,2,5,5,1984,1984,6,4,3,1,6,552.0,1049.0,1,3,1,5,1049,0,2,0,2,1,4,5,1,1.0,266.0,3,0,0
131000,5,11409,4,0,0,5,4,1949,2008,14,3,3,1,2,292.0,768.0,1,4,1,5,1148,568,1,1,3,1,3,8,1,1.0,281.0,3,0,0
105000,5,9060,4,0,0,6,5,1939,1950,15,3,3,0,3,204.0,560.0,1,3,1,5,698,560,1,0,2,1,3,6,5,1.0,280.0,3,0,3
108000,5,9084,4,0,5,4,5,1940,1950,8,3,3,1,1,0.0,755.0,1,3,1,5,755,755,1,0,4,1,3,7,5,1.0,296.0,2,120,3
162000,5,10778,4,0,7,7,6,1990,1991,6,4,3,2,6,460.0,1054.0,1,4,1,5,1061,0,1,1,1,1,4,4,1,2.0,462.0,3,114,0
156500,5,19255,4,0,7,6,5,1983,1983,14,4,3,1,3,70.0,520.0,1,4,1,5,1338,0,1,1,2,1,4,5,1,2.0,576.0,3,0,0
316600,5,12327,4,0,0,8,8,1983,2009,14,4,3,1,6,1441.0,1496.0,1,5,1,5,1496,636,1,1,1,1,4,5,3,2.0,612.0,4,349,0
271900,5,14684,4,0,2,7,7,1990,1991,6,4,3,1,5,485.0,2158.0,1,4,1,5,2196,0,2,0,3,1,4,7,1,3.0,701.0,3,84,0
213000,5,9317,4,0,5,7,5,1993,1993,6,4,3,2,5,513.0,740.0,1,5,1,5,1006,769,2,1,3,1,4,7,1,2.0,425.0,3,234,0
239900,5,10560,4,0,5,7,5,1993,1994,13,4,4,2,6,474.0,1079.0,1,5,1,5,1079,800,2,1,3,1,4,8,1,2.0,473.0,3,400,3
239500,5,9828,4,0,5,8,5,1995,1995,13,4,3,2,6,584.0,1128.0,1,5,1,5,1142,878,2,1,3,1,4,8,1,2.0,466.0,3,0,0
131000,5,26400,4,0,5,5,7,1880,2007,6,4,3,2,0,0.0,0.0,1,5,1,5,1288,728,1,0,4,1,3,7,1,2.0,576.0,3,0,0
118964,5,7018,4,2,2,5,5,1979,1979,6,3,2,3,0,0.0,0.0,1,3,1,5,1535,0,2,0,4,2,3,8,1,2.0,410.0,3,0,0
153337,5,7018,4,2,6,5,5,1979,1979,9,3,3,1,6,1086.0,1086.0,1,3,1,5,1224,0,0,2,2,2,3,6,5,2.0,528.0,3,120,0
147983,5,7018,4,2,5,5,5,1979,1979,6,3,3,3,0,0.0,0.0,1,3,1,5,1114,1114,2,0,6,2,3,8,5,2.0,720.0,3,73,0
118858,5,7018,4,2,2,5,5,1979,1979,6,3,3,3,0,0.0,0.0,1,3,1,5,1535,0,2,0,4,2,3,8,1,2.0,400.0,3,0,4
118858,5,7018,4,2,2,5,5,1979,1979,9,3,3,3,0,0.0,0.0,1,3,1,5,1535,0,2,0,4,2,3,8,1,2.0,400.0,3,0,0
142953,5,7018,4,2,5,5,5,1979,1979,9,3,3,3,0,0.0,0.0,1,3,1,5,1120,1120,2,0,6,2,3,12,5,2.0,528.0,3,154,0
148325,5,7040,4,2,6,5,5,1979,1979,9,3,3,1,6,1094.0,1094.0,1,3,1,5,1229,0,0,2,2,2,4,6,5,2.0,672.0,3,120,0
113722,5,7007,4,2,2,5,5,1979,1979,6,3,3,3,0,0.0,0.0,1,3,1,5,1513,0,2,0,4,2,3,8,1,2.0,400.0,3,0,0
269500,5,11855,4,2,5,7,5,2000,2000,13,3,3,2,6,820.0,1168.0,1,5,1,5,1168,1619,4,2,6,2,3,8,3,4.0,820.0,3,312,0
269500,5,7939,4,2,5,7,5,2000,2000,13,3,3,2,6,820.0,1168.0,1,5,1,5,1168,1619,4,2,6,2,3,8,3,4.0,820.0,3,312,0
269500,5,7976,4,2,5,7,5,2000,2000,13,3,3,2,6,820.0,1168.0,1,5,1,5,1168,1619,4,2,6,2,3,8,3,4.0,820.0,3,312,0
323262,5,10933,4,0,2,9,5,2009,2009,13,5,3,2,6,1021.0,1555.0,1,5,1,5,1680,0,1,1,1,1,5,8,1,3.0,1138.0,3,185,0
297000,5,10637,4,0,2,8,5,2007,2008,13,4,3,2,6,1288.0,1705.0,1,5,1,5,1718,0,2,0,3,1,4,7,1,3.0,826.0,3,208,0
295493,5,10226,4,0,2,8,5,2008,2008,13,4,3,2,1,0.0,1622.0,1,5,1,5,1630,0,2,0,3,1,5,8,1,3.0,860.0,3,172,0
332000,5,10816,4,0,2,9,5,2008,2008,13,5,3,2,6,1104.0,1720.0,1,5,1,5,1720,0,2,0,3,1,5,8,1,3.0,846.0,3,208,0
239900,5,9178,4,0,2,8,5,2008,2008,13,4,3,2,1,0.0,1468.0,1,5,1,5,1468,0,2,0,3,1,4,6,1,3.0,904.0,3,192,0
212000,5,10769,4,0,5,8,5,2007,2007,13,4,3,2,6,20.0,866.0,1,5,1,5,866,902,2,1,3,1,4,7,1,2.0,578.0,3,144,0
272500,5,11422,4,0,2,8,5,2007,2008,13,4,3,2,6,1359.0,1838.0,1,5,1,5,1838,0,2,0,3,1,4,7,1,2.0,524.0,3,154,0
239000,5,11923,4,0,2,9,5,2007,2007,13,4,3,2,1,0.0,1800.0,1,5,1,5,1800,0,2,0,2,1,5,7,1,2.0,702.0,3,288,0
220000,5,8814,4,0,2,7,5,2006,2006,13,4,3,2,6,1334.0,1604.0,1,5,1,5,1604,0,2,1,3,1,4,8,1,2.0,660.0,3,123,0
200000,5,6762,4,0,2,7,5,2007,2007,13,4,3,2,6,902.0,1282.0,1,5,1,5,1290,0,2,0,2,1,4,6,1,2.0,662.0,3,168,0
221800,5,10324,4,0,2,8,5,2008,2008,13,4,3,2,6,872.0,1254.0,1,5,1,5,1254,0,2,0,2,1,4,5,1,3.0,810.0,3,168,0
194500,5,7314,4,0,2,7,5,2007,2007,13,4,3,2,6,724.0,1232.0,1,5,1,5,1232,0,2,0,2,1,4,6,1,2.0,632.0,3,132,0
237000,5,11645,4,0,2,8,5,2005,2006,13,4,3,2,6,24.0,1498.0,1,5,1,5,1498,0,2,0,3,1,4,7,1,3.0,844.0,3,144,0
173000,5,11646,4,0,5,6,5,2005,2006,13,4,3,2,1,0.0,704.0,1,5,1,5,704,718,2,1,3,1,4,7,1,2.0,440.0,3,36,0
275000,5,12800,4,0,7,7,5,1989,1989,14,4,3,2,6,1518.0,1518.0,1,4,1,5,1644,0,2,0,2,1,4,5,1,2.0,569.0,3,80,0
233500,5,16698,4,0,5,7,5,1992,1993,13,4,3,2,6,800.0,1449.0,1,4,1,5,944,815,2,1,3,1,4,7,1,2.0,525.0,3,150,0
185000,5,28698,4,0,5,5,5,1967,1967,9,3,3,2,2,249.0,1013.0,1,3,1,5,1160,966,2,1,3,1,3,7,1,2.0,538.0,3,486,0
152000,5,12464,4,0,2,5,5,1996,1996,13,3,4,2,6,732.0,1040.0,1,4,1,5,1040,0,1,0,3,1,4,6,5,2.0,576.0,3,168,4
143000,5,9757,4,0,2,5,7,1994,1994,13,3,4,2,5,755.0,990.0,1,5,1,5,990,0,1,0,3,1,3,5,1,1.0,440.0,3,66,0
231500,5,15426,4,0,5,6,5,1997,1997,13,3,3,2,6,821.0,928.0,1,5,1,5,928,836,2,1,3,1,4,7,1,2.0,470.0,3,276,3
